price,bedrooms,bathrooms,zipcode,lat,long
210000.0,3,1.0,98003,47.3271,-122.323
236000.0,3,1.0,98178,47.5053,-122.255
331000.0,3,1.75,98199,47.6601,-122.4
365000.0,3,2.5,98031,47.4145,-122.166
450000.0,3,2.0,98058,47.4672,-122.165
770000.0,4,2.75,98028,47.7618,-122.26100000000001
455000.0,4,2.5,98038,47.3828,-122.071
405000.0,3,1.75,98118,47.5362,-122.26799999999999
304900.0,4,1.75,98031,47.3954,-122.206
170000.0,2,1.0,98178,47.5048,-122.272
2050000.0,5,3.0,98122,47.6166,-122.287
780000.0,4,2.5,98053,47.6811,-122.025
330000.0,3,3.0,98028,47.7486,-122.23
370000.0,4,2.5,98030,47.3846,-122.169
467000.0,5,2.25,98072,47.7564,-122.14399999999999
405000.0,3,1.75,98034,47.7198,-122.193
675000.0,5,2.25,98006,47.5461,-122.15100000000001
500000.0,2,1.0,98006,47.5712,-122.14299999999999
389999.0,4,2.5,98166,47.4281,-122.34299999999999
630000.0,4,1.75,98034,47.7128,-122.223
360000.0,4,2.5,98001,47.3341,-122.255
580000.0,4,3.0,98056,47.5399,-122.181
550000.0,3,2.0,98126,47.5717,-122.375
879000.0,4,2.5,98075,47.5951,-122.01700000000001
265000.0,3,2.0,98042,47.3536,-122.14399999999999
446500.0,3,2.5,98059,47.5084,-122.154
404000.0,3,1.5,98108,47.5586,-122.311
267500.0,3,1.75,98188,47.4427,-122.274
3080000.0,4,5.0,98074,47.6053,-122.07700000000001
335000.0,3,2.5,98003,47.3494,-122.301
576000.0,3,2.5,98117,47.6933,-122.39299999999999
208633.0,3,2.5,98038,47.3537,-122.0
315000.0,3,2.25,98166,47.476000000000006,-122.337
725000.0,3,1.75,98112,47.6239,-122.29799999999999
550000.0,4,2.75,98177,47.7776,-122.384
610750.0,4,2.25,98074,47.6459,-122.05799999999999
550700.0,2,1.0,98105,47.6692,-122.29700000000001
665000.0,4,2.75,98056,47.5376,-122.18
834000.0,4,2.5,98144,47.601000000000006,-122.294
201000.0,5,1.75,98065,47.528999999999996,-121.837
2380000.0,5,2.5,98119,47.6345,-122.367
1380000.0,4,3.25,98006,47.5503,-122.102
1400000.0,4,3.25,98006,47.5503,-122.102
305000.0,4,2.25,98058,47.4441,-122.125
487000.0,3,2.0,98133,47.7357,-122.333
390000.0,3,2.5,98042,47.346000000000004,-122.15700000000001
548000.0,2,1.0,98103,47.6638,-122.345
268750.0,4,1.0,98166,47.48,-122.336
819900.0,5,2.75,98052,47.6759,-122.15100000000001
520000.0,3,2.25,98027,47.5162,-122.057
230000.0,3,2.0,98001,47.2639,-122.25200000000001
240000.0,3,1.75,98023,47.2929,-122.37100000000001
232000.0,2,1.0,98146,47.4957,-122.352
240500.0,2,1.0,98146,47.4957,-122.352
274975.0,3,2.5,98077,47.7721,-122.09299999999999
740000.0,4,2.0,98102,47.644,-122.319
186375.0,3,1.0,98166,47.472,-122.344
790000.0,3,2.25,98005,47.592,-122.166
880000.0,4,3.5,98105,47.669,-122.275
279000.0,6,1.75,98198,47.42,-122.323
295000.0,3,2.0,98022,47.1913,-122.012
640000.0,2,1.0,98103,47.6666,-122.331
940000.0,4,2.0,98040,47.5639,-122.21700000000001
260000.0,4,2.5,98038,47.3483,-122.052
559900.0,3,2.75,98072,47.7648,-122.164
791500.0,4,2.0,98103,47.6794,-122.35700000000001
265000.0,3,1.75,98133,47.7535,-122.354
245000.0,3,1.75,98178,47.4945,-122.22
485000.0,4,1.75,98052,47.6945,-122.09299999999999
684000.0,4,3.5,98059,47.5222,-122.15700000000001
425000.0,3,1.75,98125,47.7222,-122.32
309600.0,4,1.75,98070,47.3796,-122.49
552250.0,4,2.5,98065,47.5374,-121.875
165000.0,4,1.0,98178,47.4897,-122.24
239900.0,4,1.0,98178,47.4897,-122.24
320000.0,2,1.0,98059,47.4716,-122.07799999999999
206600.0,3,2.0,98030,47.3581,-122.17299999999999
387000.0,4,1.75,98155,47.7713,-122.307
299000.0,1,0.75,98014,47.675,-121.854
855000.0,4,2.75,98040,47.5603,-122.22200000000001
315000.0,3,1.0,98166,47.4147,-122.337
437500.0,2,1.0,98103,47.68,-122.353
252000.0,4,1.5,98001,47.3117,-122.27
375000.0,4,1.75,98118,47.543,-122.28
300000.0,4,2.5,98038,47.3607,-122.03399999999999
420000.0,4,1.0,98006,47.5759,-122.137
900000.0,3,1.0,98033,47.6891,-122.15899999999999
679900.0,3,2.5,98116,47.565,-122.381
463000.0,3,2.5,98053,47.6359,-121.97399999999999
380000.0,5,2.5,98059,47.4769,-122.141
329500.0,4,2.5,98038,47.3845,-122.029
604950.0,3,2.5,98033,47.6743,-122.184
795000.0,5,2.5,98006,47.5651,-122.164
465000.0,3,2.0,98045,47.4853,-121.709
673000.0,4,2.5,98166,47.4508,-122.359
810000.0,4,2.5,98074,47.6375,-122.016
785000.0,4,2.75,98075,47.5944,-122.042
338000.0,4,3.0,98056,47.4888,-122.182
280000.0,3,2.25,98056,47.5112,-122.19
315000.0,4,2.25,98133,47.7711,-122.34100000000001
530000.0,4,2.25,98133,47.7711,-122.34100000000001
380000.0,5,3.0,98023,47.2813,-122.345
297000.0,3,2.25,98056,47.5038,-122.189
730000.0,4,2.5,98075,47.5823,-121.97
450000.0,3,1.75,98125,47.7164,-122.304
275000.0,3,3.0,98038,47.3624,-122.045
595000.0,4,2.0,98115,47.6831,-122.329
435000.0,3,1.5,98144,47.592,-122.307
270000.0,2,1.5,98011,47.7461,-122.195
950000.0,3,3.0,98077,47.7268,-122.06
389000.0,4,2.25,98019,47.7237,-121.959
560000.0,4,2.25,98052,47.6283,-122.095
1350000.0,5,3.5,98006,47.5543,-122.148
799000.0,4,2.25,98040,47.5483,-122.226
365500.0,3,2.0,98072,47.7591,-122.146
252350.0,3,2.0,98058,47.4612,-122.169
403950.0,4,2.5,98146,47.4987,-122.365
385000.0,4,1.5,98177,47.772,-122.35799999999999
345000.0,4,1.0,98106,47.5287,-122.35
490000.0,3,2.75,98008,47.6109,-122.11399999999999
330000.0,3,2.5,98019,47.7736,-121.90100000000001
927000.0,4,2.75,98004,47.6294,-122.21799999999999
1120000.0,4,2.5,98040,47.5634,-122.213
330000.0,2,1.0,98028,47.7405,-122.241
530000.0,5,2.25,98008,47.5976,-122.118
365000.0,4,2.0,98006,47.5722,-122.12899999999999
378750.0,3,2.5,98118,47.5644,-122.289
269900.0,4,1.75,98058,47.4556,-122.15700000000001
557000.0,3,3.5,98122,47.6055,-122.305
360000.0,4,1.75,98022,47.1775,-122.022
352000.0,2,1.0,98117,47.6879,-122.385
437000.0,3,2.5,98045,47.4807,-121.779
322500.0,4,2.5,98038,47.3845,-122.03200000000001
650000.0,3,3.25,98116,47.5815,-122.402
450000.0,3,2.0,98103,47.6609,-122.344
278500.0,3,2.0,98092,47.3163,-122.18799999999999
364950.0,4,2.5,98055,47.4309,-122.191
840000.0,4,3.5,98038,47.401,-122.02600000000001
268000.0,3,2.5,98031,47.403999999999996,-122.191
517534.0,2,1.0,98070,47.3889,-122.48200000000001
632925.0,3,2.5,98077,47.7718,-122.095
577500.0,3,2.5,98034,47.7067,-122.2
339000.0,4,1.5,98178,47.504,-122.227
570000.0,3,1.75,98052,47.7015,-122.164
563500.0,4,1.75,98024,47.5753,-121.95
423000.0,4,2.25,98133,47.7448,-122.333
355000.0,3,2.25,98019,47.7318,-121.98200000000001
1550000.0,5,4.25,98024,47.5954,-121.95
482000.0,2,1.0,98103,47.6885,-122.337
625000.0,3,1.75,98006,47.5724,-122.179
538000.0,3,2.5,98056,47.5272,-122.169
380000.0,3,2.5,98058,47.4334,-122.161
375000.0,2,1.0,98122,47.6073,-122.30799999999999
245000.0,3,2.5,98038,47.3592,-122.046
310000.0,5,1.75,98166,47.4546,-122.337
1300000.0,3,2.0,98004,47.6408,-122.219
397000.0,4,2.0,98034,47.7245,-122.2
365000.0,3,2.5,98058,47.4362,-122.178
328500.0,4,3.0,98042,47.3739,-122.156
988000.0,4,3.0,98052,47.7205,-122.12700000000001
1000000.0,4,2.5,98103,47.6636,-122.33
237000.0,3,2.5,98055,47.4324,-122.197
525000.0,4,2.5,98011,47.7734,-122.22399999999999
749000.0,4,2.5,98006,47.559,-122.164
722500.0,5,2.5,98074,47.633,-122.041
843000.0,3,2.5,98052,47.6954,-122.103
438000.0,2,2.0,98115,47.6776,-122.318
578000.0,3,1.75,98146,47.504,-122.382
227950.0,3,1.5,98001,47.2613,-122.255
196000.0,3,2.25,98001,47.3417,-122.271
641000.0,2,1.0,98105,47.6694,-122.275
350000.0,3,1.5,98038,47.4056,-121.955
205000.0,3,1.0,98032,47.3838,-122.289
400000.0,3,1.75,98072,47.7487,-122.08200000000001
1030000.0,3,2.5,98027,47.5534,-122.07799999999999
505000.0,3,2.0,98034,47.7355,-122.18
475000.0,5,2.5,98034,47.7206,-122.211
520000.0,3,2.25,98028,47.7691,-122.262
1450000.0,3,4.5,98034,47.7183,-122.258
333500.0,3,1.75,98011,47.7736,-122.214
232000.0,3,1.0,98038,47.361999999999995,-122.029
691100.0,3,2.75,98006,47.5698,-122.12100000000001
811000.0,3,1.75,98040,47.5505,-122.221
551000.0,3,2.5,98028,47.7605,-122.234
496500.0,3,2.5,98072,47.7356,-122.15700000000001
705000.0,3,3.0,98070,47.3844,-122.43799999999999
578000.0,4,2.5,98055,47.4904,-122.226
255000.0,3,1.75,98042,47.3663,-122.089
1050000.0,4,3.5,98006,47.5637,-122.12299999999999
348000.0,3,2.25,98042,47.3759,-122.125
230000.0,3,2.0,98031,47.3912,-122.167
359500.0,4,2.25,98023,47.3305,-122.37100000000001
330000.0,3,1.0,98133,47.7617,-122.35700000000001
80000.0,1,0.75,98014,47.6499,-121.90899999999999
465000.0,3,1.75,98133,47.7311,-122.353
325000.0,4,2.5,98042,47.3701,-122.10700000000001
340500.0,3,2.0,98168,47.4857,-122.318
342500.0,3,2.5,98038,47.3724,-122.042
290900.0,2,2.0,98178,47.4855,-122.266
868700.0,3,4.25,98074,47.6336,-122.064
1200000.0,4,2.75,98125,47.717,-122.281
1150000.0,4,3.25,98074,47.6332,-122.066
859900.0,4,2.75,98074,47.5906,-122.06200000000001
520000.0,4,2.25,98029,47.5461,-121.99799999999999
460000.0,3,2.5,98118,47.5674,-122.29
438924.0,3,1.5,98115,47.6943,-122.29
315000.0,2,1.0,98126,47.5486,-122.38
590000.0,4,2.75,98033,47.6658,-122.18799999999999
378500.0,4,1.75,98006,47.5772,-122.15299999999999
328500.0,3,2.5,98042,47.3875,-122.161
849950.0,3,3.0,98005,47.6344,-122.17399999999999
525000.0,3,1.5,98136,47.5275,-122.391
1390000.0,4,3.25,98074,47.6179,-122.005
295000.0,4,2.5,98023,47.3078,-122.37799999999999
1070000.0,6,3.5,98006,47.5521,-122.137
207950.0,2,2.0,98118,47.5158,-122.264
699900.0,4,2.75,98075,47.5985,-121.977
1280000.0,5,2.5,98027,47.5645,-122.08200000000001
452000.0,4,1.5,98052,47.6734,-122.154
370000.0,3,2.0,98055,47.4734,-122.186
232000.0,3,1.75,98042,47.3811,-122.087
669950.0,5,2.5,98034,47.7081,-122.215
397500.0,3,2.0,98034,47.7193,-122.21600000000001
490000.0,2,2.5,98112,47.6192,-122.301
725000.0,4,2.0,98116,47.5836,-122.387
299000.0,3,2.75,98032,47.3841,-122.28399999999999
625000.0,2,1.5,98116,47.5872,-122.39
437500.0,3,2.5,98065,47.5322,-121.88
650000.0,4,2.5,98065,47.5416,-121.86399999999999
475000.0,2,1.0,98117,47.6799,-122.381
342000.0,3,2.0,98042,47.3672,-122.15100000000001
1200000.0,4,2.5,98033,47.684,-122.205
280000.0,3,1.5,98055,47.4404,-122.191
240000.0,2,1.75,98188,47.4467,-122.281
529000.0,3,1.0,98107,47.6729,-122.363
442000.0,3,1.0,98136,47.5346,-122.385
615000.0,2,1.0,98119,47.6454,-122.37299999999999
1490000.0,4,3.75,98033,47.6821,-122.196
585000.0,4,1.75,98052,47.7206,-122.11
480000.0,4,2.5,98059,47.4877,-122.139
1100000.0,5,3.5,98053,47.6554,-122.01799999999999
290000.0,4,1.0,98133,47.7343,-122.34700000000001
615000.0,3,1.75,98116,47.5789,-122.39299999999999
300000.0,2,1.0,98133,47.7439,-122.339
308000.0,3,1.0,98030,47.3818,-122.225
750000.0,3,2.5,98033,47.6734,-122.17299999999999
2250000.0,4,2.25,98112,47.6415,-122.285
890000.0,4,3.25,98059,47.4711,-122.084
288000.0,3,1.0,98058,47.452,-122.177
190000.0,2,1.0,98178,47.4973,-122.221
515000.0,5,3.0,98133,47.7546,-122.34100000000001
235000.0,4,1.5,98055,47.4667,-122.215
275000.0,2,1.0,98126,47.5186,-122.374
727500.0,2,2.0,98004,47.6221,-122.193
650000.0,4,2.5,98053,47.683,-122.039
1600000.0,6,5.0,98024,47.6033,-121.943
365000.0,4,1.0,98125,47.7315,-122.305
662000.0,3,1.75,98052,47.6917,-122.084
270500.0,3,2.5,98038,47.3608,-122.056
200000.0,2,1.5,98092,47.2852,-122.19
970000.0,4,3.25,98075,47.5931,-122.071
160000.0,3,1.5,98198,47.4097,-122.316
204000.0,3,1.0,98010,47.3105,-122.021
358000.0,3,2.25,98058,47.4296,-122.161
452000.0,4,1.75,98011,47.7373,-122.197
595000.0,2,2.0,98103,47.6582,-122.345
249000.0,3,2.0,98042,47.3577,-122.16
346900.0,4,2.5,98055,47.449,-122.205
2130000.0,3,2.5,98166,47.4169,-122.348
280000.0,4,2.5,98056,47.5025,-122.186
318888.0,4,1.75,98032,47.3644,-122.28
530000.0,3,2.25,98075,47.5896,-122.009
375000.0,3,2.25,98031,47.3914,-122.169
910000.0,4,2.5,98052,47.7197,-122.131
782000.0,4,2.5,98006,47.5623,-122.116
259950.0,2,2.0,98106,47.5213,-122.35700000000001
315000.0,4,2.75,98058,47.4518,-122.16
215000.0,2,1.0,98168,47.4949,-122.3
705000.0,3,1.75,98040,47.5885,-122.24799999999999
1450000.0,3,3.0,98199,47.6452,-122.411
451000.0,3,1.75,98155,47.748999999999995,-122.305
